filename,label,span_start,span_end,span_text,code
es-S1130-01082009000700018-1,SINTOMA,355,364,hipotenso,45007003
es-S0211-69952014000200018-1,SINTOMA,2393,2402,hipoxemia,389087006
es-S0211-57352015000100011-2,SINTOMA,639,651,inconsciente,406124004
es-S0210-48062003001000009-1,SINTOMA,3371,3393,incontinencia urinaria,165232002
es-S0210-48062006000100012-1,SINTOMA,960,970,induración,45147008
es-S1130-01082009000700018-1,SINTOMA,988,1001,inestabilidad,267084003
es-S0378-48352006000300006-1,SINTOMA,107,132,inestabilidad a la marcha,22631008
es-S0376-78922007000400008-1,SINTOMA,2306,2332,inestabilidad hemodinámica,422773005
es-S0211-69952011000500011-2,SINTOMA,911,937,inestabilidad hemodinámica,422773005
es-S0004-06142010000500011-1,SINTOMA,1149,1176,inestable hemodinámicamente,422773005
es-S0210-56912009000900008-1,SINTOMA,2656,2667,infiltrados,409609008
es-S0210-56912006000100005-1,SINTOMA,2630,2664,infiltrados alveolares bilaterales,717978008
es-S0210-56912009000900008-1,SINTOMA,1782,1804,infiltrados pulmonares,409609008
es-S0210-56912009000900008-1,SINTOMA,969,1003,infiltrados pulmonares bilaterales,409609008
es-S0213-12852005000200004-1,SINTOMA,413,424,inseguridad,54038000
es-S1130-01082007000400015-1,SINTOMA,708,729,irritación peritoneal,48661000
es-S1130-01082008000400013-1,SINTOMA,348,369,irritación peritoneal,48661000
es-S1130-01082008000500017-2,SINTOMA,619,640,irritación peritoneal,48661000
es-S1130-01082009000400011-1,SINTOMA,505,526,irritación peritoneal,48661000
es-S0210-48062005000600012-1,SINTOMA,543,564,irritación peritoneal,48661000
es-S0212-71992007000100006-1,SINTOMA,816,824,lagrimeo,418035005
es-S0210-48062007000400012-1,SINTOMA,1324,1344,lenguaje incoherente,162208002
es-S0210-48062007000400012-1,SINTOMA,1471,1483,leucocitosis,414478003
es-S0210-48062007000500015-1,SINTOMA,3293,3305,leucocitosis,414478003
es-S0210-48062007000700015-1,SINTOMA,803,815,leucocitosis,414478003
es-S0211-69952014000200018-1,SINTOMA,697,709,leucocitosis,414478003
es-S0376-78922007000400008-1,SINTOMA,1899,1911,leucocitosis,414478003
es-S0004-06142008000100011-1,SINTOMA,1318,1330,leucocitosis,414478003
es-S0210-48062004000700006-1,SINTOMA,529,541,leucocituria,271350002
es-S0210-56912007000200007-3,SINTOMA,438,448,leucopenia,84828003
es-S0211-69952017000200225-1,SINTOMA,355,365,leucopenia,84828003
es-S0210-48062007000400012-1,SINTOMA,3289,3299,leucopenia,84828003
es-S0210-48062007001000004-3,SINTOMA,2302,2321,libre de enfermedad,110279003
es-S0210-56912009000900008-1,SINTOMA,166,185,libre de enfermedad,110279003
es-S0210-48062007000700016-1,SINTOMA,1221,1240,libre de enfermedad,110279003
es-S0210-48062007000400012-1,SINTOMA,2208,2241,ligera elevación de transaminasas,707724006
es-S1130-01082007001100012-1,SINTOMA,170,183,líquido libre,93457003
es-S1130-01082009000600018-1,SINTOMA,1120,1133,líquido libre,93457003
es-S1130-01082007000100014-1,SINTOMA,1054,1067,líquido libre,93457003
es-S0210-48062007001000013-1,SINTOMA,1558,1587,líquido libre intraperitoneal,93457003
es-S0211-57352007000200017-1,SINTOMA,2219,2225,llanto,304534000
es-S0211-69952011000500011-2,SINTOMA,388,397,lumbalgia,40709005
es-S1130-01082008000900016-1,SINTOMA,261,270,lumbalgia,40709005
es-S0004-06142009000100010-3,SINTOMA,161,170,lumbalgia,40709005
es-S0365-66912008000700011-1,SINTOMA,385,394,madarosis,34887006
es-S0365-66912012000700003-1,SINTOMA,1799,1817,mal estado general,135818000
es-S1130-01082009000400009-1,SINTOMA,531,549,mal estado general,135818000
es-S0004-06142008000100011-1,SINTOMA,801,819,mal estado general,135818000
es-S0210-48062007000700015-1,SINTOMA,465,481,malestar general,367391008
es-S0211-69952011000500011-3,SINTOMA,369,385,malestar general,367391008
es-S0212-71992004001200007-1,SINTOMA,191,207,malestar general,367391008
es-S0004-06142009000900012-1,SINTOMA,207,223,malestar general,367391008
es-S0210-48062005000600012-1,SINTOMA,299,304,mareo,404640003
es-S0376-78922015000100011-1,SINTOMA,991,995,masa,300848003
es-S0378-48352006000400005-1,SINTOMA,6654,6658,masa,300848003
es-S0378-48352006000400005-1,SINTOMA,1721,1725,masa,300848003
es-S1130-01082009000600018-1,SINTOMA,308,312,masa,300848003
es-S0210-48062009000200017-1,SINTOMA,1088,1092,masa,300848003
es-S0210-48062009000900019-1,SINTOMA,483,497,masa abdominal,84454003
es-S0378-48352006000600006-1,SINTOMA,2321,2334,masa pulmonar,309529002
es-S0212-71992006001000007-1,SINTOMA,2813,2826,masa pulmonar,309529002
es-S0210-48062004000500011-1,SINTOMA,896,906,masa renal,309088003
es-S0210-48062004000500011-1,SINTOMA,228,238,masa renal,309088003
es-S0378-48352006000600006-1,SINTOMA,1686,1696,masa renal,309088003
es-S0004-06142008000600011-1,SINTOMA,75,85,masa renal,309088003
es-S0378-48352006000400005-1,SINTOMA,7313,7333,masa retroperitoneal,69559004
es-S1130-01082009000400009-1,SINTOMA,2086,2106,masa retroperitoneal,69559004
es-S0210-48062004000300006-1,SINTOMA,1841,1861,masa retroperitoneal,69559004
es-S0211-69952013000500035-1,SINTOMA,1483,1495,masa tumoral,300848003
es-S0210-48062006000300016-1,SINTOMA,583,588,masas,300848003
es-S0210-48062007000500015-1,SINTOMA,770,775,masas,300848003
es-S0365-66912010000600004-1,SINTOMA,567,572,masas,300848003
es-S0210-48062003000900013-1,SINTOMA,2325,2330,masas,300848003
es-S0210-48062007000500015-1,SINTOMA,779,787,megalias,28543008
es-S0210-48062006000300016-1,SINTOMA,592,600,megalias,28543008
es-S0211-69952013000200025-1,SINTOMA,1829,1856,mejoría de la función renal,1148582006
es-S0210-48062007001000004-3,SINTOMA,1635,1668,microcalcificaciones en testículo,300492006
es-S0211-69952013000500019-1,SINTOMA,127,141,microhematuria,197940006
es-S0211-69952013000500019-1,SINTOMA,2600,2614,microhematuria,197940006
es-S0378-48352006000400005-1,SINTOMA,298,312,microhematuria,197940006
es-S0211-69952009000500017-1,SINTOMA,51,65,microhematuria,197940006
es-S0365-66912002001100008-1,SINTOMA,405,421,microhemorragias,127563002
es-S0210-48062004000500010-1,SINTOMA,603,624,moderada leucocitosis,414478003
es-S1130-01082009000700016-1,SINTOMA,158,179,molestias abdominales,43364001
es-S0365-66912010000600004-1,SINTOMA,660,683,Motilidad ocular normal,103251002
es-S0210-48062006000900012-1,SINTOMA,777,790,muñón uretral,249300001
es-S0210-48062006000900012-1,SINTOMA,734,747,muñón uretral,249300001
es-S0212-71992006000900007-1,SINTOMA,1529,1536,náuseas,422587007
es-S0376-78922007000400008-1,SINTOMA,351,358,náuseas,422587007
es-S1130-01082007000400015-1,SINTOMA,127,134,náuseas,422587007
es-S1130-01082009000200011-1,SINTOMA,1105,1112,náuseas,422587007
es-S0211-69952011000500011-2,SINTOMA,421,428,náuseas,422587007
es-S0210-48062005000700015-1,SINTOMA,443,455,neoformación,55342001
es-S0210-48062007000700015-1,SINTOMA,820,831,neutrofilia,78341006
es-S1130-01082009000700018-1,SINTOMA,954,965,neutrofilia,78341006
es-S0210-48062007000400012-1,SINTOMA,1487,1498,neutrofilia,78341006
es-S0212-71992007000200007-1,SINTOMA,938,949,neutropenia,303011007
es-S0210-48062007000400012-1,SINTOMA,3304,3315,neutropenia,303011007
es-S0212-71992005000200008-1,SINTOMA,1623,1631,nicturia,139394000
es-S0210-48062003001000009-1,SINTOMA,285,293,nicturia,139394000
es-S0365-66912006001200008-1,SINTOMA,1327,1335,nistagmo,563001
es-S0210-48062004000900010-1,SINTOMA,843,861,nitritos negativos,314138001
es-S0210-48062004000300006-1,SINTOMA,452,464,nodulaciones,27925004
es-S0210-48062009000900017-1,SINTOMA,1025,1031,nódulo,27925004
es-S0210-48062007000700015-1,SINTOMA,1936,1943,nódulos,27925004
es-S0376-78922015000100011-1,SINTOMA,4826,4844,nódulos pulmonares,786838002
es-S0210-48062009000300013-4,SINTOMA,157,187,normal función renal bilateral,81141003
es-S0210-48062007000400012-1,SINTOMA,2018,2030,obnubilación,443371007
es-S0210-48062007000400012-1,SINTOMA,1347,1359,obnubilación,443371007
es-S0365-66912008000200014-1,SINTOMA,589,597,ojo rojo,703630003
es-S0211-69952014000200016-1,SINTOMA,439,450,oligoanuria,83128009
es-S0210-56912007000200007-3,SINTOMA,380,391,oligoanuria,83128009
es-S0210-56912008000100008-1,SINTOMA,277,283,onda J,102594003
es-S0212-71992004001200007-1,SINTOMA,824,842,opacidad de medios,370950002
es-S0212-71992007000700008-1,SINTOMA,1409,1418,orientada,247663003
es-S0211-57352007000200017-1,SINTOMA,3138,3147,orientada,247663003
es-S0004-06142007000900017-1,SINTOMA,994,1003,orientado,247663003
es-S0211-69952017000200225-1,SINTOMA,503,515,orina oscura,39575007
es-S0211-69952014000200018-1,SINTOMA,389,411,palidez cutáneo-mucosa,1209208002+719640000
es-S0210-48062007001000013-1,SINTOMA,262,281,palidez mucocutánea,274643008
es-S0212-16112013000300055-1,SINTOMA,1445,1464,palidez mucocutánea,274643008
es-S1130-01082009000700018-1,SINTOMA,277,296,palidez mucocutánea,274643008
es-S0212-71992006001000007-1,SINTOMA,82,89,paresia,44695005
es-S0212-71992006000200005-1,SINTOMA,1221,1250,patrón intersticial bilateral,233703007
es-S0212-71992006000200005-1,SINTOMA,995,1013,patrón restrictivo,36485005
es-S0210-48062007001000013-1,SINTOMA,165,188,pérdida de 7 kg de peso,89362005
es-S0210-56912009000700006-2,SINTOMA,217,239,pérdida de consciencia,419045004
es-S0210-48062009000900019-1,SINTOMA,374,389,pérdida de peso,89362005
es-S0210-56912007000700008-1,SINTOMA,152,167,pérdida de peso,89362005
es-S0212-71992005000200008-1,SINTOMA,1792,1807,pérdida de peso,89362005
es-S0378-48352005000900005-1,SINTOMA,493,508,pérdida de peso,89362005
es-S1130-01082008000800010-1,SINTOMA,62,77,pérdida de peso,89362005
es-S0212-71992004001200007-1,SINTOMA,285,313,pérdida progresiva de visión,225581002
es-S0212-71992007000100007-1,SINTOMA,666,677,peritonismo,249545003
es-S0210-48062007000400012-1,SINTOMA,1400,1411,pico febril,64882008
es-S0210-48062007000500015-1,SINTOMA,1220,1234,picos febriles,64882008
es-S0210-48062006000300014-1,SINTOMA,4471,4478,pirosis,16331000
es-S0211-69952014000200016-1,SINTOMA,805,811,piuria,4800001
es-S0210-48062009000900017-1,SINTOMA,617,623,piuria,4800001
es-S0210-56912007000200007-3,SINTOMA,462,475,plaquetopenia,302215000
es-S0004-06142009000100014-1,SINTOMA,318,329,polaquiuria,31462008
es-S0004-06142008000500014-1,SINTOMA,476,487,polaquiuria,31462008
es-S0365-66912006001200010-1,SINTOMA,1793,1802,proptosis,18265008
es-S0004-06142009000100014-1,SINTOMA,2423,2432,Proptosis,18265008
es-S0365-66912006001200010-1,SINTOMA,969,978,proptosis,18265008
es-S0004-06142007000900017-1,SINTOMA,3119,3135,proptosis ocular,18265008
es-S0004-06142007000900017-1,SINTOMA,1959,1975,proptosis ocular,18265008
es-S0211-69952009000500017-1,SINTOMA,1304,1315,proteinuria,29738008
es-S0211-69952009000500017-1,SINTOMA,1495,1506,proteinuria,29738008
es-S0211-69952013000500019-1,SINTOMA,3830,3841,proteinuria,29738008
es-S0211-69952014000500020-1,SINTOMA,580,591,proteinuria,29738008
es-S0211-69952014000500020-1,SINTOMA,675,686,proteinuria,29738008
es-S0211-69952017000200225-1,SINTOMA,59,70,proteinuria,29738008
es-S0211-69952017000200225-1,SINTOMA,718,729,proteinuria,29738008
es-S0212-16112009000600017-1,SINTOMA,2279,2290,Proteinuria,29738008
es-S0212-16112009000600017-1,SINTOMA,3333,3344,Proteinuria,29738008
es-S0212-71992007000700008-1,SINTOMA,2374,2385,Proteinuria,29738008
es-S0211-69952009000500017-1,SINTOMA,68,79,proteinuria,29738008
es-S0211-69952013000500035-1,SINTOMA,933,944,Proteinuria,29738008
es-S0211-69952014000200018-1,SINTOMA,1004,1034,proteinuria en rango nefrótico,264867001
es-S0212-16112005000400011-1,SINTOMA,2299,2306,prurito,418290006
es-S0365-66912005001200008-1,SINTOMA,1693,1699,ptosis,11934000
es-S0004-06142007000900017-1,SINTOMA,1031,1047,ptosis palpebral,11934000
es-S0004-06142007000900017-1,SINTOMA,70,86,ptosis palpebral,11934000
es-S0004-06142009000100014-1,SINTOMA,2434,2450,ptosis palpebral,11934000
es-S0365-66912007000300010-1,SINTOMA,767,783,ptosis palpebral,11934000
es-S0004-06142007000900017-1,SINTOMA,838,854,ptosis palpebral,11934000
es-S0210-48062003001000009-1,SINTOMA,1664,1667,pus,367646009
es-S0365-66912012000700003-1,SINTOMA,1068,1088,quemosis conjuntival,8148005
es-S0212-71992004001200007-1,SINTOMA,651,671,quemosis conjuntival,8148005
es-S1130-01082009000200011-1,SINTOMA,1137,1148,rectorragia,405729008
es-S0212-71992007001000007-1,SINTOMA,183,194,rectorragia,405729008
es-S1130-01082008000900014-1,SINTOMA,211,234,reflujo gastroesofágico,235595009
es-S0211-69952014000200018-1,SINTOMA,361,383,regular estado general,135817005
es-S0210-48062004000900010-1,SINTOMA,1118,1138,riñón derecho normal,300441003
es-S0378-48352005000700007-2,SINTOMA,194,202,rinorrea,64531003
es-S0210-48062005000600012-1,SINTOMA,967,975,sangrado,131148009
es-S0210-48062006000900012-1,SINTOMA,1101,1109,sangrado,131148009
es-S0210-48062009000600016-1,SINTOMA,402,410,sangrado,131148009
es-S0210-56912011000500009-3,SINTOMA,1099,1107,sangrado,131148009
es-S0212-71992007001000007-1,SINTOMA,2369,2377,sangrado,131148009
es-S0365-66912007000700009-1,SINTOMA,1452,1460,sangrado,131148009
es-S0365-66912008000200014-1,SINTOMA,1494,1502,sangrado,131148009
es-S1130-01082007000100014-1,SINTOMA,1263,1271,sangrado,131148009
es-S1130-01082008000900014-1,SINTOMA,2158,2166,sangrado,131148009
es-S0004-06142010000500011-1,SINTOMA,1437,1445,sangrado,131148009
es-S0210-48062005000600012-1,SINTOMA,1293,1308,sangrado activo,8573003
es-S0210-48062007001000013-1,SINTOMA,2190,2205,sangrado activo,8573003
es-S1130-01082009000700018-1,SINTOMA,829,844,sangrado activo,8573003
es-S0004-06142010000500011-1,SINTOMA,860,875,sangrado activo,8573003
es-S0210-48062010000100019-1,SINTOMA,310,319,sangrante,131148009
es-S0004-06142007000700014-1,SINTOMA,931,940,sangrante,131148009
es-S1130-01082007000300006-7,SINTOMA,76,81,sanos,102499006
es-S0211-69952017000200225-1,SINTOMA,689,714,sedimento urinario normal,167221003
es-S1130-01082008000400013-1,SINTOMA,198,216,sensación nauseosa,422587007
es-S1130-01082007000100014-1,SINTOMA,506,524,sensación nauseosa,422587007
es-S0212-71992005000200008-1,SINTOMA,4163,4186,Serología VIH: Negativa,406108000
es-S0212-71992005001000009-1,SINTOMA,590,601,sibilancias,56018004
es-S0210-56912006000100005-1,SINTOMA,1067,1078,sibilancias,56018004
es-S0365-66912005001000011-1,SINTOMA,772,792,signos inflamatorios,257552002
es-S0365-66912005001000011-1,SINTOMA,1100,1120,signos inflamatorios,257552002
es-S0365-66912010001200005-1,SINTOMA,382,402,signos inflamatorios,257552002
es-S0376-78922012000200008-1,SINTOMA,2651,2671,signos inflamatorios,257552002
es-S0365-66912002001100008-1,SINTOMA,521,541,signos inflamatorios,257552002
es-S0212-71992007000200007-1,SINTOMA,1387,1403,signos meníngeos,70784009
es-S0210-48062007000400012-1,SINTOMA,3610,3630,síndrome confusional,286933003
es-S0210-48062007000500015-1,SINTOMA,634,657,síndrome constitucional,13791008+79890006+89362005
es-S1130-01082009000200011-1,SINTOMA,373,389,síndrome general,13791008+79890006+89362005
es-S1130-01082008001100009-1,SINTOMA,72,88,síndrome general,13791008+79890006+89362005
es-S0210-48062007000700015-1,SINTOMA,540,558,síndrome miccional,7358000
es-S0210-48062009000900019-1,SINTOMA,418,436,síndrome miccional,7358000
es-S0210-48062007000400012-1,SINTOMA,150,168,síndrome miccional,7358000
es-S0210-48062006000300014-1,SINTOMA,357,386,síndrome miccional irritativo,7358000
es-S0210-48062004000300006-1,SINTOMA,55,74,síndrome prostático,11441004
es-S0004-06142009000100014-1,SINTOMA,297,316,síndrome prostático,11441004
es-S0212-71992004001200007-1,SINTOMA,781,790,sinequias,5242004
es-S1130-01082008000800019-1,SINTOMA,1582,1590,síntomas,404684003
es-S1130-01082009000600018-1,SINTOMA,39,58,síntomas digestivos,308925008
es-S0004-06142009000900012-1,SINTOMA,226,256,síntomas urinarios irritativos,49650001
es-S0212-71992007000700008-1,SINTOMA,426,449,sintomatología urinaria,249274008
es-S0212-16112013000300055-1,SINTOMA,1563,1572,sobrepeso,238131007
es-S0210-48062007000400012-1,SINTOMA,2004,2015,somnolencia,271782001
es-S1130-01082009000700018-1,SINTOMA,264,274,sudoración,52613005
es-S0211-57352015000100011-2,SINTOMA,988,1006,TAC craneal normal,408568004
es-S0210-56912007000200007-3,SINTOMA,318,329,taquicardia,11092001
es-S0212-71992005001000009-1,SINTOMA,530,541,taquicardia,11092001
es-S0378-48352006000400005-1,SINTOMA,124,135,taquicardia,11092001
es-S0210-48062005000600012-1,SINTOMA,370,381,taquicardia,11092001
es-S1130-01082009000700018-1,SINTOMA,367,379,taquicárdico,11092001
es-S1130-01082009000400009-1,SINTOMA,602,614,taquicárdico,11092001
es-S0211-69952011000500011-3,SINTOMA,629,638,taquipnea,271823003
es-S1130-01082009000400009-1,SINTOMA,627,638,taquipneico,271823003
es-S0210-48062007000400012-1,SINTOMA,2739,2757,tendencia al sueño,271782001
es-S0210-48062007000400012-1,SINTOMA,1304,1322,tendencia al sueño,271782001
es-S0212-71992004001200007-1,SINTOMA,386,404,tendencia al sueño,271782001
es-S0210-48062007000400012-1,SINTOMA,1006,1024,tendencia al sueño,271782001
es-S1130-01082008000900014-1,SINTOMA,2290,2305,tolerancia oral,1144522003
es-S0212-71992005001000009-1,SINTOMA,307,310,tos,49727002
es-S0212-71992006000200005-1,SINTOMA,234,237,tos,49727002
es-S1130-01082009000200011-1,SINTOMA,355,358,tos,49727002
es-S0210-56912009000900008-1,SINTOMA,442,445,tos,49727002
es-S0212-71992007000700008-1,SINTOMA,301,315,tos productiva,28743005
es-S0210-56912007000700008-1,SINTOMA,203,211,tos seca,11833005
es-S0211-57352015000100011-2,SINTOMA,2120,2129,tranquilo,286800009
es-S0210-48062004000500010-1,SINTOMA,360,385,transiluminación positiva,823014002
es-S0210-56912009000900008-1,SINTOMA,1320,1335,trombocitopenia,302215000
es-S0004-06142009000100010-3,SINTOMA,883,893,tumoración,300848003
es-S0004-06142009000900012-1,SINTOMA,3112,3122,tumoración,300848003
es-S0004-06142009000900012-1,SINTOMA,2191,2201,tumoración,300848003
es-S0210-48062005000600012-1,SINTOMA,1178,1188,tumoración,300848003
es-S0210-48062006000100016-1,SINTOMA,747,757,tumoración,300848003
es-S0210-48062007001000013-1,SINTOMA,2643,2653,tumoración,300848003
es-S0210-48062009000900019-1,SINTOMA,2509,2519,tumoración,300848003
es-S0365-66912008000700011-1,SINTOMA,1064,1074,tumoración,300848003
es-S0378-48352006000300006-1,SINTOMA,1055,1065,tumoración,300848003
es-S0378-48352006000300006-1,SINTOMA,1276,1286,tumoración,300848003
es-S0378-48352006000400005-1,SINTOMA,2074,2084,tumoración,300848003
es-S1130-01082009000200011-1,SINTOMA,613,623,tumoración,300848003
es-S1130-05582004000500005-1,SINTOMA,499,509,tumoración,300848003
es-S0004-06142008000100008-1,SINTOMA,811,821,tumoración,300848003
es-S0004-06142008000100008-1,SINTOMA,348,368,tumoración exofítica,369749000
es-S0210-48062005000600012-1,SINTOMA,1622,1640,tumoración nodular,300848003
es-S0210-48062007000500015-1,SINTOMA,2346,2362,tumoración renal,309088003
es-S0210-48062005000600012-1,SINTOMA,651,677,tumoración retroperitoneal,69559004
es-S0210-48062007000700016-1,SINTOMA,1214,1218,vivo,438949009
es-S1130-01082008000400013-1,SINTOMA,225,231,vómito,422400008
es-S0211-69952011000500011-1,SINTOMA,528,535,vómitos,422400008
es-S0211-69952011000500011-2,SINTOMA,430,437,vómitos,422400008
es-S0211-69952014000200018-1,SINTOMA,96,103,vómitos,422400008
es-S0212-16112013000300055-1,SINTOMA,1233,1240,vómitos,422400008
es-S0212-71992006000900007-1,SINTOMA,1539,1546,vómitos,422400008
